Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","927","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","52.26","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","229","Royaume-Uni","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2453","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","229","Royaume-Uni","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","45.56","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","229","Royaume-Uni","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","975","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","229","Royaume-Uni","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","58.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2110","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","50.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","105","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","8.75","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1881","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","34.26","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","779","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","52.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1797","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","27.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","718","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","49.29","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2355","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","40.94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","605","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","48.48","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2174","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","32.74","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","800","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","53.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2241","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","36.22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","176","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","15.83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2468","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","47.61","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","144","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","13.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2067","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","42.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","737","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","40.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2321","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","42.4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","128","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","13.28","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1853","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","25.81","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","916","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","36.91","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2326","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","44.29","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","870","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","54.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2045","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","46.75","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","388","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","21.13","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2416","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","45.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","197","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","18.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2157","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","39.58","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1062","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","67.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2353","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","37.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1061","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","58.5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","207","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2359","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","35.56","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","207","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","334","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","24.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1886","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","41.94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","218","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","13.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1800","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","48.74","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","290","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","21.77","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie (la)","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2357","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie (la)","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","33.31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie (la)","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","920","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie (la)","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","53.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2465","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","34.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","362","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","26.18","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1924","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","42.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","216","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","15.66","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2330","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","48.12","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","99","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2435","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","42.4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","608","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","42.25","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","3066","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","70.78","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","402","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","28.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2117","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","52.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","754","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","40.03","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","3002","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","65.46","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","538","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","35.77","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","230","Ukraine","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2435","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","230","Ukraine","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","48.79","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","230","Ukraine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","600","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","230","Ukraine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","37.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","234","Uruguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2384","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","234","Uruguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","39.32","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","234","Uruguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","768","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","234","Uruguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","45.11","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","155","Vanuatu","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2232","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","155","Vanuatu","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","38.4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","155","Vanuatu","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","391","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","155","Vanuatu","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","25.33","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","236","Venezuela (République bolivarienne du)","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1922","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","236","Venezuela (République bolivarienne du)","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","30.9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","236","Venezuela (République bolivarienne du)","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","325","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","236","Venezuela (République bolivarienne du)","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","25.37","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","237","Viet Nam","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2293","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","237","Viet Nam","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","53.22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","237","Viet Nam","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","645","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","237","Viet Nam","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","36.81","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","249","Yémen","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1920","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","249","Yémen","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","42.57","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","249","Yémen","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","143","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","249","Yémen","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","10.66","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","251","Zambie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1880","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","251","Zambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","47.4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","251","Zambie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","133","Fc","Donnée calculée"
